Origin,Destination,Departure,Arrival,Class,Carrier,Flight Number,Distance (KM),International,Operating Carrier,Total Price,Currency
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,18942.96,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,19142.96,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,19874.96,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,21679.88,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,22220.68,USD
LHR,LAX,2024-12-26T16:55:00Z,2024-12-26T20:25:00-08:00,BUSINESS,BA,1502,8769.627,True,American,17403.08,USD
LHR,LAX,2024-12-26T16:55:00Z,2024-12-26T20:25:00-08:00,BUSINESS,BA,1502,8769.627,True,American,18513.96,USD
LHR,LAX,2024-12-26T16:55:00Z,2024-12-26T20:25:00-08:00,BUSINESS,BA,1502,8769.627,True,American,18942.96,USD
LHR,LAX,2024-12-26T16:55:00Z,2024-12-26T20:25:00-08:00,BUSINESS,BA,1502,8769.627,True,American,19142.96,USD
LHR,LAX,2024-12-26T16:55:00Z,2024-12-26T20:25:00-08:00,BUSINESS,BA,1502,8769.627,True,American,19874.96,USD
LHR,LAX,2024-12-26T16:55:00Z,2024-12-26T20:25:00-08:00,BUSINESS,BA,1502,8769.627,True,American,21679.88,USD
LHR,LAX,2024-12-26T16:55:00Z,2024-12-26T20:25:00-08:00,BUSINESS,BA,1502,8769.627,True,American,22220.68,USD
LAX,LHR,2025-01-15T17:30:00-08:00,2025-01-16T12:00:00Z,BUSINESS,BA,1604,8769.627,True,American,17403.08,USD
LAX,LHR,2025-01-15T17:30:00-08:00,2025-01-16T12:00:00Z,BUSINESS,BA,1604,8769.627,True,American,18513.96,USD
LAX,LHR,2025-01-15T17:30:00-08:00,2025-01-16T12:00:00Z,BUSINESS,BA,1604,8769.627,True,American,18942.96,USD
LAX,LHR,2025-01-15T17:30:00-08:00,2025-01-16T12:00:00Z,BUSINESS,BA,1604,8769.627,True,American,19142.96,USD
LAX,LHR,2025-01-15T17:30:00-08:00,2025-01-16T12:00:00Z,BUSINESS,BA,1604,8769.627,True,American,19874.96,USD
LAX,LHR,2025-01-15T17:30:00-08:00,2025-01-16T12:00:00Z,BUSINESS,BA,1604,8769.627,True,American,21679.88,USD
LAX,LHR,2025-01-15T17:30:00-08:00,2025-01-16T12:00:00Z,BUSINESS,BA,1604,8769.627,True,American,22220.68,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,17403.08,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,18513.96,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,18942.96,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,19142.96,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,19874.96,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,21679.88,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,22220.68,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,17403.08,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,18655.08,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,19076.96,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,19284.96,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,20024.96,USD
LHR,LAX,2024-12-26T15:05:00Z,2024-12-26T18:25:00-08:00,BUSINESS,BA,269,8769.627,True,British Airways,17403.08,USD
LHR,LAX,2024-12-26T15:05:00Z,2024-12-26T18:25:00-08:00,BUSINESS,BA,269,8769.627,True,British Airways,18655.08,USD
LHR,LAX,2024-12-26T15:05:00Z,2024-12-26T18:25:00-08:00,BUSINESS,BA,269,8769.627,True,British Airways,19076.96,USD
LHR,LAX,2024-12-26T15:05:00Z,2024-12-26T18:25:00-08:00,BUSINESS,BA,269,8769.627,True,British Airways,19284.96,USD
LHR,LAX,2024-12-26T15:05:00Z,2024-12-26T18:25:00-08:00,BUSINESS,BA,269,8769.627,True,British Airways,20024.96,USD
LAX,DFW,2025-01-15T14:50:00-08:00,2025-01-15T19:55:00-06:00,BUSINESS,BA,2416,1985.2616,False,American,17403.08,USD
LAX,DFW,2025-01-15T14:50:00-08:00,2025-01-15T19:55:00-06:00,BUSINESS,BA,2416,1985.2616,False,American,18655.08,USD
LAX,DFW,2025-01-15T14:50:00-08:00,2025-01-15T19:55:00-06:00,BUSINESS,BA,2416,1985.2616,False,American,19076.96,USD
LAX,DFW,2025-01-15T14:50:00-08:00,2025-01-15T19:55:00-06:00,BUSINESS,BA,2416,1985.2616,False,American,19284.96,USD
LAX,DFW,2025-01-15T14:50:00-08:00,2025-01-15T19:55:00-06:00,BUSINESS,BA,2416,1985.2616,False,American,20024.96,USD
DFW,LHR,2025-01-15T21:06:00-06:00,2025-01-16T12:05:00Z,BUSINESS,BA,1521,7636.155,True,American,17403.08,USD
DFW,LHR,2025-01-15T21:06:00-06:00,2025-01-16T12:05:00Z,BUSINESS,BA,1521,7636.155,True,American,18655.08,USD
DFW,LHR,2025-01-15T21:06:00-06:00,2025-01-16T12:05:00Z,BUSINESS,BA,1521,7636.155,True,American,19076.96,USD
DFW,LHR,2025-01-15T21:06:00-06:00,2025-01-16T12:05:00Z,BUSINESS,BA,1521,7636.155,True,American,19284.96,USD
DFW,LHR,2025-01-15T21:06:00-06:00,2025-01-16T12:05:00Z,BUSINESS,BA,1521,7636.155,True,American,20024.96,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,17403.08,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,18655.08,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,19076.96,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,19284.96,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,20024.96,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,17403.08,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,18655.08,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,19085.96,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,19284.96,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,20024.96,USD
LHR,LAX,2024-12-26T16:55:00Z,2024-12-26T20:25:00-08:00,BUSINESS,BA,1502,8769.627,True,American,17403.08,USD
LHR,LAX,2024-12-26T16:55:00Z,2024-12-26T20:25:00-08:00,BUSINESS,BA,1502,8769.627,True,American,18655.08,USD
LHR,LAX,2024-12-26T16:55:00Z,2024-12-26T20:25:00-08:00,BUSINESS,BA,1502,8769.627,True,American,19085.96,USD
LHR,LAX,2024-12-26T16:55:00Z,2024-12-26T20:25:00-08:00,BUSINESS,BA,1502,8769.627,True,American,19284.96,USD
LHR,LAX,2024-12-26T16:55:00Z,2024-12-26T20:25:00-08:00,BUSINESS,BA,1502,8769.627,True,American,20024.96,USD
LAX,DFW,2025-01-15T14:50:00-08:00,2025-01-15T19:55:00-06:00,BUSINESS,BA,2416,1985.2616,False,American,17403.08,USD
LAX,DFW,2025-01-15T14:50:00-08:00,2025-01-15T19:55:00-06:00,BUSINESS,BA,2416,1985.2616,False,American,18655.08,USD
LAX,DFW,2025-01-15T14:50:00-08:00,2025-01-15T19:55:00-06:00,BUSINESS,BA,2416,1985.2616,False,American,19085.96,USD
LAX,DFW,2025-01-15T14:50:00-08:00,2025-01-15T19:55:00-06:00,BUSINESS,BA,2416,1985.2616,False,American,19284.96,USD
LAX,DFW,2025-01-15T14:50:00-08:00,2025-01-15T19:55:00-06:00,BUSINESS,BA,2416,1985.2616,False,American,20024.96,USD
DFW,LHR,2025-01-15T21:06:00-06:00,2025-01-16T12:05:00Z,BUSINESS,BA,1521,7636.155,True,American,17403.08,USD
DFW,LHR,2025-01-15T21:06:00-06:00,2025-01-16T12:05:00Z,BUSINESS,BA,1521,7636.155,True,American,18655.08,USD
DFW,LHR,2025-01-15T21:06:00-06:00,2025-01-16T12:05:00Z,BUSINESS,BA,1521,7636.155,True,American,19085.96,USD
DFW,LHR,2025-01-15T21:06:00-06:00,2025-01-16T12:05:00Z,BUSINESS,BA,1521,7636.155,True,American,19284.96,USD
DFW,LHR,2025-01-15T21:06:00-06:00,2025-01-16T12:05:00Z,BUSINESS,BA,1521,7636.155,True,American,20024.96,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,17403.08,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,18655.08,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,19085.96,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,19284.96,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,20024.96,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,17403.08,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,17795.08,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,18197.96,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,18405.96,USD
BLR,LHR,2024-12-26T07:15:00+05:30,2024-12-26T13:20:00Z,BUSINESS,BA,118,8055.116,True,British Airways,19101.96,USD
LHR,LAX,2024-12-26T15:05:00Z,2024-12-26T18:25:00-08:00,BUSINESS,BA,269,8769.627,True,British Airways,17403.08,USD
LHR,LAX,2024-12-26T15:05:00Z,2024-12-26T18:25:00-08:00,BUSINESS,BA,269,8769.627,True,British Airways,17795.08,USD
LHR,LAX,2024-12-26T15:05:00Z,2024-12-26T18:25:00-08:00,BUSINESS,BA,269,8769.627,True,British Airways,18197.96,USD
LHR,LAX,2024-12-26T15:05:00Z,2024-12-26T18:25:00-08:00,BUSINESS,BA,269,8769.627,True,British Airways,18405.96,USD
LHR,LAX,2024-12-26T15:05:00Z,2024-12-26T18:25:00-08:00,BUSINESS,BA,269,8769.627,True,British Airways,19101.96,USD
LAX,MIA,2025-01-15T12:36:00-08:00,2025-01-15T20:28:00-05:00,BUSINESS,BA,4779,3766.8606,False,American,17403.08,USD
LAX,MIA,2025-01-15T12:36:00-08:00,2025-01-15T20:28:00-05:00,BUSINESS,BA,4779,3766.8606,False,American,17795.08,USD
LAX,MIA,2025-01-15T12:36:00-08:00,2025-01-15T20:28:00-05:00,BUSINESS,BA,4779,3766.8606,False,American,18197.96,USD
LAX,MIA,2025-01-15T12:36:00-08:00,2025-01-15T20:28:00-05:00,BUSINESS,BA,4779,3766.8606,False,American,18405.96,USD
LAX,MIA,2025-01-15T12:36:00-08:00,2025-01-15T20:28:00-05:00,BUSINESS,BA,4779,3766.8606,False,American,19101.96,USD
MIA,LHR,2025-01-15T22:05:00-05:00,2025-01-16T11:30:00Z,BUSINESS,BA,208,7116.74,True,British Airways,17403.08,USD
MIA,LHR,2025-01-15T22:05:00-05:00,2025-01-16T11:30:00Z,BUSINESS,BA,208,7116.74,True,British Airways,17795.08,USD
MIA,LHR,2025-01-15T22:05:00-05:00,2025-01-16T11:30:00Z,BUSINESS,BA,208,7116.74,True,British Airways,18197.96,USD
MIA,LHR,2025-01-15T22:05:00-05:00,2025-01-16T11:30:00Z,BUSINESS,BA,208,7116.74,True,British Airways,18405.96,USD
MIA,LHR,2025-01-15T22:05:00-05:00,2025-01-16T11:30:00Z,BUSINESS,BA,208,7116.74,True,British Airways,19101.96,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,17403.08,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,17795.08,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,18197.96,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,18405.96,USD
LHR,BLR,2025-01-16T13:45:00Z,2025-01-17T05:05:00+05:30,BUSINESS,BA,119,8055.116,True,British Airways,19101.96,USD
DEL,PNQ,2024-12-26T22:20:00+05:30,2024-12-27T00:25:00+05:30,ECONOMY,AI,9818,1156.5786,False,Air India Express,119.37,USD
PNQ,LKO,2024-12-31T17:40:00+05:30,2024-12-31T19:40:00+05:30,ECONOMY,IX,1119,1156.9753,False,Air India Express,119.37,USD
LKO,DEL,2024-12-31T20:10:00+05:30,2024-12-31T21:25:00+05:30,ECONOMY,IX,1119,423.05713,False,Air India Express,119.37,USD
DEL,PNQ,2024-12-26T04:00:00+05:30,2024-12-26T06:10:00+05:30,ECONOMY,AI,9816,1156.5786,False,Air India Express,119.37,USD
PNQ,LKO,2024-12-31T17:40:00+05:30,2024-12-31T19:40:00+05:30,ECONOMY,IX,1119,1156.9753,False,Air India Express,119.37,USD
LKO,DEL,2024-12-31T20:10:00+05:30,2024-12-31T21:25:00+05:30,ECONOMY,IX,1119,423.05713,False,Air India Express,119.37,USD
DEL,PNQ,2024-12-26T22:20:00+05:30,2024-12-27T00:25:00+05:30,ECONOMY,IX,1143,1156.5786,False,Air India Express,131.17,USD
PNQ,DEL,2024-12-31T00:30:00+05:30,2024-12-31T02:35:00+05:30,ECONOMY,AI,9821,1156.5786,False,Air India Express,131.17,USD
DEL,PNQ,2024-12-26T04:00:00+05:30,2024-12-26T06:10:00+05:30,ECONOMY,IX,1011,1156.5786,False,Air India Express,131.17,USD
PNQ,DEL,2024-12-31T00:30:00+05:30,2024-12-31T02:35:00+05:30,ECONOMY,AI,9821,1156.5786,False,Air India Express,131.17,USD
DEL,PNQ,2024-12-26T22:20:00+05:30,2024-12-27T00:25:00+05:30,ECONOMY,IX,1143,1156.5786,False,Air India Express,131.17,USD
PNQ,DEL,2024-12-31T01:05:00+05:30,2024-12-31T03:15:00+05:30,ECONOMY,AI,9819,1156.5786,False,Air India Express,131.17,USD
DEL,PNQ,2024-12-26T22:20:00+05:30,2024-12-27T00:25:00+05:30,ECONOMY,IX,1143,1156.5786,False,Air India Express,131.17,USD
PNQ,DEL,2024-12-31T06:45:00+05:30,2024-12-31T08:55:00+05:30,ECONOMY,AI,9817,1156.5786,False,Air India Express,131.17,USD
DEL,PNQ,2024-12-26T02:00:00+05:30,2024-12-26T04:15:00+05:30,ECONOMY,6E,2343,1156.5786,False,IndiGo,131.16,USD
PNQ,DEL,2024-12-31T00:30:00+05:30,2024-12-31T02:35:00+05:30,ECONOMY,AI,9821,1156.5786,False,Air India Express,131.16,USD
DEL,PNQ,2024-12-26T04:00:00+05:30,2024-12-26T06:10:00+05:30,ECONOMY,IX,1011,1156.5786,False,Air India Express,131.17,USD
PNQ,DEL,2024-12-31T06:45:00+05:30,2024-12-31T08:55:00+05:30,ECONOMY,AI,9817,1156.5786,False,Air India Express,131.17,USD
DEL,PNQ,2024-12-26T02:00:00+05:30,2024-12-26T04:15:00+05:30,ECONOMY,6E,2343,1156.5786,False,IndiGo,131.16,USD
PNQ,DEL,2024-12-31T06:45:00+05:30,2024-12-31T08:55:00+05:30,ECONOMY,AI,9817,1156.5786,False,Air India Express,131.16,USD
DEL,PNQ,2024-12-26T22:20:00+05:30,2024-12-27T00:25:00+05:30,ECONOMY,AI,9818,1156.5786,False,Air India Express,133.44,USD
PNQ,AMD,2024-12-31T15:55:00+05:30,2024-12-31T17:20:00+05:30,ECONOMY,6E,6553,517.1521,False,IndiGo,133.44,USD
AMD,DEL,2024-12-31T18:45:00+05:30,2024-12-31T20:25:00+05:30,ECONOMY,6E,6376,757.7828,False,IndiGo,133.44,USD
DEL,PNQ,2024-12-26T04:00:00+05:30,2024-12-26T06:10:00+05:30,ECONOMY,AI,9816,1156.5786,False,Air India Express,133.44,USD
PNQ,AMD,2024-12-31T15:55:00+05:30,2024-12-31T17:20:00+05:30,ECONOMY,6E,6553,517.1521,False,IndiGo,133.44,USD
AMD,DEL,2024-12-31T18:45:00+05:30,2024-12-31T20:25:00+05:30,ECONOMY,6E,6376,757.7828,False,IndiGo,133.44,USD
BLR,MAA,2025-01-22T18:30:00+05:30,2025-01-22T19:25:00+05:30,ECONOMY,6E,6017,268.8173,False,IndiGo,139.0,USD
MAA,DEL,2025-01-22T20:45:00+05:30,2025-01-22T23:40:00+05:30,ECONOMY,6E,2017,1761.5641,False,IndiGo,139.0,USD
DEL,GOP,2025-02-14T17:15:00+05:30,2025-02-14T18:40:00+05:30,ECONOMY,QP,1883,658.00726,False,Akasa Air,139.0,USD
GOP,BLR,2025-02-14T19:20:00+05:30,2025-02-14T21:55:00+05:30,ECONOMY,QP,1883,1622.0045,False,Akasa Air,139.0,USD
BLR,HYD,2025-01-22T04:55:00+05:30,2025-01-22T06:15:00+05:30,ECONOMY,6E,6923,455.60107,False,IndiGo,140.0,USD
HYD,DEL,2025-01-22T09:00:00+05:30,2025-01-22T11:20:00+05:30,ECONOMY,6E,654,1268.0001,False,IndiGo,140.0,USD
DEL,GOP,2025-02-14T17:15:00+05:30,2025-02-14T18:40:00+05:30,ECONOMY,QP,1883,658.00726,False,Akasa Air,140.0,USD
GOP,BLR,2025-02-14T19:20:00+05:30,2025-02-14T21:55:00+05:30,ECONOMY,QP,1883,1622.0045,False,Akasa Air,140.0,USD
BLR,MAA,2025-01-22T05:00:00+05:30,2025-01-22T06:00:00+05:30,ECONOMY,6E,575,268.8173,False,IndiGo,141.0,USD
MAA,DEL,2025-01-22T08:00:00+05:30,2025-01-22T10:55:00+05:30,ECONOMY,6E,404,1761.5641,False,IndiGo,141.0,USD
DEL,GOP,2025-02-14T17:15:00+05:30,2025-02-14T18:40:00+05:30,ECONOMY,QP,1883,658.00726,False,Akasa Air,141.0,USD
GOP,BLR,2025-02-14T19:20:00+05:30,2025-02-14T21:55:00+05:30,ECONOMY,QP,1883,1622.0045,False,Akasa Air,141.0,USD
BLR,MAA,2025-01-22T07:00:00+05:30,2025-01-22T08:00:00+05:30,ECONOMY,6E,6269,268.8173,False,IndiGo,141.0,USD
MAA,DEL,2025-01-22T10:45:00+05:30,2025-01-22T13:35:00+05:30,ECONOMY,6E,2216,1761.5641,False,IndiGo,141.0,USD
DEL,GOP,2025-02-14T17:15:00+05:30,2025-02-14T18:40:00+05:30,ECONOMY,QP,1883,658.00726,False,Akasa Air,141.0,USD
GOP,BLR,2025-02-14T19:20:00+05:30,2025-02-14T21:55:00+05:30,ECONOMY,QP,1883,1622.0045,False,Akasa Air,141.0,USD
BLR,MAA,2025-01-22T18:30:00+05:30,2025-01-22T19:25:00+05:30,ECONOMY,6E,6017,268.8173,False,IndiGo,141.97,USD
BLR,MAA,2025-01-22T18:30:00+05:30,2025-01-22T19:25:00+05:30,ECONOMY,6E,6017,268.8173,False,IndiGo,148.97,USD
BLR,MAA,2025-01-22T18:30:00+05:30,2025-01-22T19:25:00+05:30,ECONOMY,6E,6017,268.8173,False,IndiGo,152.29,USD
MAA,DEL,2025-01-22T20:45:00+05:30,2025-01-22T23:40:00+05:30,ECONOMY,6E,2017,1761.5641,False,IndiGo,141.97,USD
MAA,DEL,2025-01-22T20:45:00+05:30,2025-01-22T23:40:00+05:30,ECONOMY,6E,2017,1761.5641,False,IndiGo,148.97,USD
MAA,DEL,2025-01-22T20:45:00+05:30,2025-01-22T23:40:00+05:30,ECONOMY,6E,2017,1761.5641,False,IndiGo,152.29,USD
DEL,JAI,2025-02-14T06:25:00+05:30,2025-02-14T07:15:00+05:30,ECONOMY,6E,5037,231.3189,False,IndiGo,141.97,USD
DEL,JAI,2025-02-14T06:25:00+05:30,2025-02-14T07:15:00+05:30,ECONOMY,6E,5037,231.3189,False,IndiGo,148.97,USD
DEL,JAI,2025-02-14T06:25:00+05:30,2025-02-14T07:15:00+05:30,ECONOMY,6E,5037,231.3189,False,IndiGo,152.29,USD
JAI,BLR,2025-02-14T08:40:00+05:30,2025-02-14T11:05:00+05:30,ECONOMY,6E,247,1529.3999,False,IndiGo,141.97,USD
JAI,BLR,2025-02-14T08:40:00+05:30,2025-02-14T11:05:00+05:30,ECONOMY,6E,247,1529.3999,False,IndiGo,148.97,USD
JAI,BLR,2025-02-14T08:40:00+05:30,2025-02-14T11:05:00+05:30,ECONOMY,6E,247,1529.3999,False,IndiGo,152.29,USD
BLR,MAA,2025-01-22T18:30:00+05:30,2025-01-22T19:25:00+05:30,ECONOMY,6E,6017,268.8173,False,IndiGo,141.97,USD
BLR,MAA,2025-01-22T18:30:00+05:30,2025-01-22T19:25:00+05:30,ECONOMY,6E,6017,268.8173,False,IndiGo,148.97,USD
BLR,MAA,2025-01-22T18:30:00+05:30,2025-01-22T19:25:00+05:30,ECONOMY,6E,6017,268.8173,False,IndiGo,152.29,USD
MAA,DEL,2025-01-22T20:45:00+05:30,2025-01-22T23:40:00+05:30,ECONOMY,6E,2017,1761.5641,False,IndiGo,141.97,USD
MAA,DEL,2025-01-22T20:45:00+05:30,2025-01-22T23:40:00+05:30,ECONOMY,6E,2017,1761.5641,False,IndiGo,148.97,USD
MAA,DEL,2025-01-22T20:45:00+05:30,2025-01-22T23:40:00+05:30,ECONOMY,6E,2017,1761.5641,False,IndiGo,152.29,USD
DEL,GOI,2025-02-14T19:40:00+05:30,2025-02-14T22:10:00+05:30,ECONOMY,6E,2603,1504.3832,False,IndiGo,141.97,USD
DEL,GOI,2025-02-14T19:40:00+05:30,2025-02-14T22:10:00+05:30,ECONOMY,6E,2603,1504.3832,False,IndiGo,148.97,USD
DEL,GOI,2025-02-14T19:40:00+05:30,2025-02-14T22:10:00+05:30,ECONOMY,6E,2603,1504.3832,False,IndiGo,152.29,USD
GOI,BLR,2025-02-14T23:30:00+05:30,2025-02-15T00:35:00+05:30,ECONOMY,6E,6163,483.4222,False,IndiGo,141.97,USD
GOI,BLR,2025-02-14T23:30:00+05:30,2025-02-15T00:35:00+05:30,ECONOMY,6E,6163,483.4222,False,IndiGo,148.97,USD
GOI,BLR,2025-02-14T23:30:00+05:30,2025-02-15T00:35:00+05:30,ECONOMY,6E,6163,483.4222,False,IndiGo,152.29,USD
BLR,MAA,2025-01-22T18:30:00+05:30,2025-01-22T19:25:00+05:30,ECONOMY,6E,6017,268.8173,False,IndiGo,141.97,USD
BLR,MAA,2025-01-22T18:30:00+05:30,2025-01-22T19:25:00+05:30,ECONOMY,6E,6017,268.8173,False,IndiGo,148.97,USD
BLR,MAA,2025-01-22T18:30:00+05:30,2025-01-22T19:25:00+05:30,ECONOMY,6E,6017,268.8173,False,IndiGo,152.29,USD
MAA,DEL,2025-01-22T20:45:00+05:30,2025-01-22T23:40:00+05:30,ECONOMY,6E,2017,1761.5641,False,IndiGo,141.97,USD
MAA,DEL,2025-01-22T20:45:00+05:30,2025-01-22T23:40:00+05:30,ECONOMY,6E,2017,1761.5641,False,IndiGo,148.97,USD
MAA,DEL,2025-01-22T20:45:00+05:30,2025-01-22T23:40:00+05:30,ECONOMY,6E,2017,1761.5641,False,IndiGo,152.29,USD
DEL,PNQ,2025-02-14T21:10:00+05:30,2025-02-14T23:15:00+05:30,ECONOMY,6E,5342,1156.5786,False,IndiGo,141.97,USD
DEL,PNQ,2025-02-14T21:10:00+05:30,2025-02-14T23:15:00+05:30,ECONOMY,6E,5342,1156.5786,False,IndiGo,148.97,USD
DEL,PNQ,2025-02-14T21:10:00+05:30,2025-02-14T23:15:00+05:30,ECONOMY,6E,5342,1156.5786,False,IndiGo,152.29,USD
PNQ,BLR,2025-02-15T00:45:00+05:30,2025-02-15T02:10:00+05:30,ECONOMY,6E,361,723.3341,False,IndiGo,141.97,USD
PNQ,BLR,2025-02-15T00:45:00+05:30,2025-02-15T02:10:00+05:30,ECONOMY,6E,361,723.3341,False,IndiGo,148.97,USD
PNQ,BLR,2025-02-15T00:45:00+05:30,2025-02-15T02:10:00+05:30,ECONOMY,6E,361,723.3341,False,IndiGo,152.29,USD
BLR,MAA,2025-01-22T18:30:00+05:30,2025-01-22T19:25:00+05:30,ECONOMY,6E,6017,268.8173,False,IndiGo,141.97,USD
BLR,MAA,2025-01-22T18:30:00+05:30,2025-01-22T19:25:00+05:30,ECONOMY,6E,6017,268.8173,False,IndiGo,148.97,USD
BLR,MAA,2025-01-22T18:30:00+05:30,2025-01-22T19:25:00+05:30,ECONOMY,6E,6017,268.8173,False,IndiGo,152.29,USD
MAA,DEL,2025-01-22T20:45:00+05:30,2025-01-22T23:40:00+05:30,ECONOMY,6E,2017,1761.5641,False,IndiGo,141.97,USD
MAA,DEL,2025-01-22T20:45:00+05:30,2025-01-22T23:40:00+05:30,ECONOMY,6E,2017,1761.5641,False,IndiGo,148.97,USD
MAA,DEL,2025-01-22T20:45:00+05:30,2025-01-22T23:40:00+05:30,ECONOMY,6E,2017,1761.5641,False,IndiGo,152.29,USD
DEL,PNQ,2025-02-14T02:15:00+05:30,2025-02-14T04:25:00+05:30,ECONOMY,6E,2343,1156.5786,False,IndiGo,141.97,USD
DEL,PNQ,2025-02-14T02:15:00+05:30,2025-02-14T04:25:00+05:30,ECONOMY,6E,2343,1156.5786,False,IndiGo,148.97,USD
DEL,PNQ,2025-02-14T02:15:00+05:30,2025-02-14T04:25:00+05:30,ECONOMY,6E,2343,1156.5786,False,IndiGo,152.29,USD
PNQ,BLR,2025-02-14T05:55:00+05:30,2025-02-14T07:20:00+05:30,ECONOMY,6E,6564,723.3341,False,IndiGo,141.97,USD
